,tconst,primaryTitle,originalTitle,year,runtimeMinutes,genres,averageRating,numVotes
6729,tt9149314,A Última Abolição,A Última Abolição,2018,82,Documentary,6.2,12
6730,tt9149530,This is Måneskin,This is Måneskin,2018,65,Documentary,6.0,6
6731,tt9149786,All You Ever Wished For,All You Ever Wished For,2018,86,"Fantasy,Romance",4.2,117
6732,tt9149838,El testigo,El testigo,2018,76,Documentary,8.4,85
6733,tt9149916,"¡Ay, Carmen!","¡Ay, Carmen!",2018,78,Documentary,6.6,9
6734,tt9149982,Killer Under the Bed,Killer Under the Bed,2018,90,Thriller,5.6,214
6735,tt9150950,Dobaara,Dobaara,2018,66,"Drama,Romance",7.6,37
6736,tt9151172,Hot Ashes,Katachi no nai hone,2018,104,Drama,6.1,7
6737,tt9151704,Burn the Stage: The Movie,Burn the Stage: The Movie,2018,84,"Documentary,Music",8.8,2272
6738,tt9153006,The Plague 3: The Road's End,The Plague 3: The Road's End,2018,76,Horror,7.3,12
6739,tt9153044,Party Hype,Party Hype,2018,80,"Comedy,Drama",4.2,19
6740,tt9154566,A Christmas Switch,A Christmas Switch,2018,90,"Comedy,Drama,Family",6.3,203
6741,tt9154776,Dark Sister,Dark Sister,2018,96,"Horror,Mystery,Thriller",3.8,44
6742,tt9154936,The 11th Patient,The 11th Patient,2018,80,Thriller,3.7,52
6743,tt9154944,Book of Evil,Book of Evil,2018,90,Horror,2.7,43
6744,tt9155002,Call of the Undead,Call of the Undead,2018,83,Horror,3.0,10
6745,tt9155048,The Punished,The Punished,2018,87,Action,2.9,44
6746,tt9155302,Superpina,SuperPina: Gostoso é Quando a Gente Faz!,2018,98,Comedy,5.0,6
6747,tt9155928,Melancholic,Merankorikku,2018,113,"Crime,Drama",6.6,43
6748,tt9156080,Back Towards Light,Takaisin valoon,2018,81,Documentary,6.7,23
6749,tt9156204,Until Porn Do Us Part,Até Que o Porno Nos Separe,2018,89,Documentary,7.5,85
6750,tt9159000,Mate,Mate,2018,92,"Drama,Romance",6.5,13
6751,tt9159056,Rasga Coração,Rasga Coração,2018,115,Drama,6.9,142
6752,tt9159784,Fortitude,Sabot,2018,78,Drama,6.8,6
6753,tt9159816,Ala Changso,Ala Changso,2018,115,Drama,7.1,93
6754,tt9159838,The Lord Eagle,Toyon kyyl,2018,80,Drama,6.6,11
6755,tt9160672,Tujuh Bidadari,Tujuh Bidadari,2018,90,Horror,6.6,8
6756,tt9163266,Schastya! Zdorovya!,Schastya! Zdorovya!,2018,85,Comedy,4.1,45
6757,tt9163346,Just Only Love,What Is Love?,2018,123,"Drama,Romance",6.5,50
6758,tt9164818,Magical Girl Lyrical Nanoha: Detonation,Magical Girl Lyrical Nanoha: Detonation,2018,111,"Action,Animation",6.9,15
6759,tt9165526,Bhale Manchi Chowka Beram,Bhale Manchi Chowka Beram,2018,134,"Comedy,Drama,Thriller",6.7,54
6760,tt9165634,Hanum & Rangga,Hanum & Rangga: Faith & The City,2018,90,"Drama,Romance",1.2,3477
6761,tt9165666,The CBeebies Christmas Show: Thumbelina,The CBeebies Christmas Show: Thumbelina,2018,73,"Family,Musical",7.5,13
6762,tt9165852,Detective per Caso,Detective per Caso,2018,85,Comedy,5.1,9
6763,tt9168706,Poised,Poised,2018,83,Drama,7.0,5
6764,tt9169974,Nakee 2,Nakee 2,2018,93,"Fantasy,Romance",6.0,243
6765,tt9172182,Sinterklaas en de wakkere nachten,Sinterklaas en de wakkere nachten,2018,95,"Comedy,Family",6.4,19
6766,tt9173268,7 Miljardi Gadu Pirms Pasaules Gala,7 Miljardi Gadu Pirms Pasaules Gala,2018,79,"Drama,Romance",6.7,31
6767,tt9173382,Les cobayes du cosmos,Les cobayes du cosmos,2018,90,Documentary,7.1,8
6768,tt9173592,Pamparios,Pamparios,2018,82,"Adventure,Biography,Documentary",7.9,10
6769,tt9174006,Hintayan ng langit,Hintayan ng langit,2018,90,Drama,7.8,106
6770,tt9174008,"Utopía, La Película","Utopía, La Película",2018,90,"Action,Drama",5.8,6
6771,tt9174108,60 Days of Summer,60 Days of Summer,2018,94,Drama,5.2,12
6772,tt9174120,Passing Summer,Passing Summer,2018,93,Romance,5.1,8
6773,tt9174334,The Villagers,The Villagers,2018,99,"Action,Thriller",5.8,153
6774,tt9174388,The Wrath,Yeo-gok-seong,2018,94,"Horror,Mystery",5.0,192
6775,tt9174410,Koodasha,Koodasha,2018,121,"Action,Crime,Drama",7.3,259
6776,tt9174792,Exit,Exit,2018,83,Documentary,6.5,41
6777,tt9174800,The Rope Curse,Zong xie,2018,106,Horror,5.4,108
6778,tt9174828,The Kleptocrats,The Kleptocrats,2018,84,"Crime,Documentary,History",7.3,124
6779,tt9174880,Eden,Eden,2018,97,Drama,6.3,30
6780,tt9175334,A Haunted Past,A Haunted Past,2018,90,Documentary,8.0,5
6781,tt9176214,Patil,Patil,2018,130,Drama,7.4,14
6782,tt9177746,Maikol Yordan 2: La cura lejana,Maikol Yordan 2: La cura lejana,2018,99,Comedy,6.8,91
6783,tt9177892,Ultraje,Ultraje,2018,92,Documentary,5.5,22
6784,tt9177988,Call Sign Banderas,Pozivniy «Banderas»,2018,113,"Drama,Thriller,War",7.2,613
6785,tt9178078,Ghoulish,Ghoulish,2018,82,Horror,7.0,7
6786,tt9178814,The Gentleman Driver,The Gentleman Driver,2018,83,Documentary,6.3,241
6787,tt9178986,Wrong Night Stand,Wrong Night Stand,2018,94,Thriller,5.9,15
6788,tt9179226,Orange,Orange,2018,137,"Comedy,Drama,Romance",5.4,76
6789,tt9180358,Gupyoshka,Gupyoshka,2018,79,Drama,5.9,11
6790,tt9181088,BP Underground - Hip Hop,BP Underground - Hip Hop,2018,86,"Documentary,Music",8.2,5
6791,tt9181208,Noi siamo Afterhours,Noi siamo Afterhours,2018,103,"Documentary,Music",8.6,5
6792,tt9181316,Oscuro y Lucientes,Oscuro y Lucientes,2018,82,Documentary,7.8,11
6793,tt9181914,Bigfoot,Bigfoot,2018,86,"Animation,Family",3.0,73
6794,tt9182202,The Least of These- A Christmas Story,The Least of These- A Christmas Story,2018,101,"Comedy,Drama",6.4,28
6795,tt9184066,Out of Omaha,Out of Omaha,2018,92,Documentary,7.2,32
6796,tt9184150,Foster Home Seance,Foster Home Seance,2018,80,Horror,2.5,52
6797,tt9184698,Guilty Until Proven Guilty,Guilty Until Proven Guilty,2018,53,Documentary,6.2,5
6798,tt9184964,The Undamaged,The Undamaged,2018,52,Documentary,8.0,7
6799,tt9185278,ReGeneration,ReGeneration,2018,76,"Documentary,War",7.4,5
6800,tt9185526,Superchamp Returns,Superjhemp retörns,2018,100,Comedy,8.2,77
6801,tt9187344,Iki Teker Bir ZiI,Iki Teker Bir ZiI,2018,50,Documentary,9.2,15
6802,tt9187888,American Dope: Cold War Heroin Heat,American Dope: Cold War Heroin Heat,2018,56,Documentary,7.8,9
6803,tt9187910,American Dope: Acid Dreams,American Dope: Acid Dreams,2018,53,Documentary,7.1,7
6804,tt9187974,Traman,Traman,2018,82,Drama,7.9,8
6805,tt9189566,Projekt: Antarktis,Projekt: Antarktis,2018,97,Documentary,7.6,29
6806,tt9189882,El amor y la muerte. Historia de Enrique Granados,El amor y la muerte. Historia de Enrique Granados,2018,80,Documentary,7.5,10
6807,tt9190404,Kõik koletised on väljamõeldud,Kõik koletised on väljamõeldud,2018,45,Comedy,7.7,23
6808,tt9190740,Bhajjo Veero Ve,Bhajjo Veero Ve,2018,125,"Comedy,Drama,Romance",8.0,45
6809,tt9191204,Putting Lipstick on a Pig,Putting Lipstick on a Pig,2018,76,"Crime,Documentary,Drama",7.0,5
6810,tt9192492,I Am Toxic,Soy tóxico,2018,76,"Action,Horror,Sci-Fi",5.0,51
6811,tt9192942,The Strange Life of Dr. Frankenstein,The Strange Life of Dr. Frankenstein,2018,55,Documentary,6.9,66
6812,tt9194978,Reunion,Reunion,2018,120,Drama,7.1,11
6813,tt9196380,Nerzhaveyushchiy,Nerzhaveyushchiy,2018,77,"Action,Comedy",4.4,19
6814,tt9198396,I.M.A Gujju,I.M.A Gujju,2018,134,Action,7.9,10
6815,tt9198440,The Rogues of Flat Oak,The Rogues of Flat Oak,2018,94,Western,6.2,8
6816,tt9198702,Son Iclas,Son Iclas,2018,58,Documentary,8.5,11
6817,tt9200668,House of Pain,House of Pain,2018,73,Thriller,5.6,14
6818,tt9203030,Loudon Wainwright III: Surviving Twin,Loudon Wainwright III: Surviving Twin,2018,91,Music,7.0,58
6819,tt9203168,Moromete Family: On the Edge of Time,Moromete Family: On the Edge of Time,2018,110,Drama,7.7,1192
6820,tt9203880,My Granny from Mars,My Granny from Mars,2018,83,Documentary,7.7,9
6821,tt9204072,Ode to Nothing,Oda sa wala,2018,92,Drama,7.0,40
6822,tt9204136,"Takumi: A 60,000 Hour Story On the Survival of Human Craft","Takumi: A 60,000 Hour Story On the Survival of Human Craft",2018,54,Documentary,7.5,58
6823,tt9204352,Porndemic,Porndemic,2018,92,"Documentary,Drama,Mystery",6.2,294
6824,tt9204408,Kung Fu League,Gong fu lian meng,2018,102,Action,4.8,349
6825,tt9204410,Gol & Gincu Vol. 2,Gol & Gincu Vol. 2,2018,106,Drama,6.7,19
6826,tt9205986,You Are Here: A Come From Away Story,You Are Here: A Come From Away Story,2018,84,Documentary,8.8,128
6827,tt9206562,Make Us Dream,Make Us Dream,2018,104,"Biography,Documentary,Sport",8.2,1489
6828,tt9206798,All Is True,All Is True,2018,101,"Biography,Drama,History",6.1,1818
6829,tt9207710,Space Bear and the Love Bomb,Space Bear and the Love Bomb,2018,90,Animation,2.8,16
6830,tt9209288,All Souls Night,All Souls Night,2018,120,Horror,5.7,6
6831,tt9209662,Cursed forest,Cursed forest,2018,63,"Horror,Thriller",7.7,32
6832,tt9211934,"Bhikkhuni - Buddhism, Sri Lanka, Revolution","Bhikkhuni - Buddhism, Sri Lanka, Revolution",2018,70,Documentary,9.0,9
6833,tt9212350,Otan Oi Pelargoi Xanarthoun,The Return of the Storks,2018,67,"Drama,Thriller",7.4,9
6834,tt9212666,Forever Christmas,Mr. 365,2018,90,Romance,6.2,194
6835,tt9213244,Antrum: The Deadliest Film Ever Made,Antrum: The Deadliest Film Ever Made,2018,95,Horror,5.9,36
6836,tt9213792,Soft Rains Will Come,Vendrán lluvias suaves,2018,81,Drama,6.4,33
6837,tt9214660,Toot too ku chart,Toot too ku chart,2018,127,Comedy,3.2,11
6838,tt9214972,Munch in Hell,Munch i helvete,2018,74,Documentary,7.4,15
6839,tt9215272,Wahana Rumah Hantu,Wahana Rumah Hantu,2018,115,"Adventure,Horror",2.8,8
6840,tt9215622,Arumi,Arumi,2018,84,Horror,5.5,6
6841,tt9218144,Robin Hood: The Legend Begins,Robin Hood: The Legend Begins,2018,90,"Action,Drama",2.0,6
6842,tt9218240,Ute Bock Superstar,Ute Bock Superstar,2018,103,Documentary,5.3,6
6843,tt9219848,Elon Musk: The Real Life Iron Man,Elon Musk: The Real Life Iron Man,2018,71,"Biography,Documentary",7.6,48
6844,tt9220322,Werewolf Ninja Philosopher,Werewolf Ninja Philosopher,2018,90,Comedy,4.4,5
6845,tt9220746,LAW,LAW,2018,129,Thriller,5.9,12
6846,tt9221238,Polis Evo 2,Polis Evo 2,2018,125,Action,7.2,262
6847,tt9222826,Sound of Berlin,Sound of Berlin,2018,56,"Documentary,Music",7.6,8
6848,tt9223212,Evrensel Döngü: Yasam Agacina Yolculuk,Evrensel Döngü: Yasam Agacina Yolculuk,2018,120,"Action,Adventure,Drama",7.9,23
6849,tt9225192,Unstoppable,Seongnan hwangso,2018,116,"Action,Crime",6.5,891
6850,tt9225774,Still Waters,Still Waters,2018,79,Documentary,7.4,5
6851,tt9226154,The Crimean Bridge. Made with Love!,Krymskiy most. Sdelano s lyubovyu!,2018,102,Romance,1.2,552
6852,tt9226494,The Hollow World,The Hollow World,2018,115,Horror,5.0,29
6853,tt9227182,Bana Bir Soygun Yaz 2,Bana Bir Soygun Yaz 2,2018,100,Comedy,3.5,491
6854,tt9228892,Reside,Singsu,2018,103,Horror,4.5,62
6855,tt9230582,"Mäed, mida polnud","Mäed, mida polnud",2018,75,"Documentary,Sport",7.1,23
6856,tt9231140,A Man Called Ahok,A Man Called Ahok,2018,102,Drama,8.9,4191
6857,tt9231720,Kustosova soba,Kustosova soba,2018,64,Documentary,8.1,8
6858,tt9232092,Birds of the Lakes Return,"Ptice jezer, njihova vrnitev",2018,54,Documentary,9.5,6
6859,tt9233172,How Big Is the Galaxy?,How Big Is the Galaxy?,2018,72,"Animation,Documentary",7.9,12
6860,tt9233860,Conjuring Curse,Conjuring Curse,2018,70,Horror,2.4,39
6861,tt9236264,Paris to Pittsburgh,Paris to Pittsburgh,2018,77,Documentary,6.8,33
6862,tt9237698,Casa del teatro,Casa del teatro,2018,70,Documentary,7.3,9
6863,tt9238352,Trump @War,Trump @War,2018,76,Documentary,6.1,17
6864,tt9238590,Jam,Jam,2018,102,"Drama,Music",7.1,39
6865,tt9243038,The Care They've Earned,The Care They've Earned,2018,49,Documentary,6.6,21
6866,tt9244322,Ottakkoru Kaamukan,Ottakkoru Kaamukan,2018,146,"Romance,Thriller",5.6,5
6867,tt9244420,To War,To War,2018,65,Documentary,6.8,8
6868,tt9244706,Zhivi komini,Zhivi komini,2018,121,Drama,6.0,8
6869,tt9244912,"Jean Vanier, le sacrement de la tendresse","Jean Vanier, le sacrement de la tendresse",2018,89,Documentary,6.7,7
6870,tt9248032,Buttons,Buttons,2018,115,"Drama,Family",7.7,71
6871,tt9248252,Three Words to Forever,Three Words to Forever,2018,106,"Comedy,Drama,Family",7.9,29
6872,tt9248458,Deadly Sexy,Deadly Sexy,2018,150,"Drama,Romance",8.0,13
6873,tt9248472,Blood Alley - Chillicothe Makes a Movie,Blood Alley - Chillicothe Makes a Movie,2018,72,Horror,7.5,6
6874,tt9248740,Glorious,Glorious,2018,107,"Drama,Romance",6.0,130
6875,tt9248770,In defence of sacred images,In defence of sacred images,2018,52,Documentary,6.9,7
6876,tt9248880,Kartha karma kriya,Kartha karma kriya,2018,128,Thriller,5.4,11
6877,tt9249068,Scala Adieu - Von Windeln verweht,Scala Adieu - Von Windeln verweht,2018,80,Documentary,8.1,10
6878,tt9249158,How to Train Our Dragon,You 5 ge jie jie de wo jiu zhu ding yao dan shen le a,2018,96,Comedy,3.6,72
6879,tt9249222,Mama Mama Jagoan,Mama Mama Jagoan,2018,94,"Comedy,Drama",7.7,6
6880,tt9249296,PK Lele a Salesman,PK Lele a Salesman,2018,135,"Comedy,Romance",5.4,8
6881,tt9249316,Doktor Martin: Záhada v Beskydech,Doktor Martin: Záhada v Beskydech,2018,97,"Comedy,Mystery",4.4,21
6882,tt9250156,In a Stranger's House,In a Stranger's House,2018,71,Horror,5.2,60
6883,tt9252486,Pixi Saves Christmas,Pixi Saves Christmas,2018,91,Animation,4.1,11
6884,tt9252692,Monster,Monster,2018,86,"Sci-Fi,Thriller",7.2,22
6885,tt9252836,Bloqueio,Bloqueio,2018,75,Documentary,5.6,7
6886,tt9253188,Kavacham,Kavacham,2018,141,"Action,Thriller",5.7,264
6887,tt9253604,"Quién lo impide: Si vamos 28, volvemos 28","Quién lo impide: Si vamos 28, volvemos 28",2018,80,\N,8.0,5
6888,tt9253760,Dongeng Mistis,Dongeng Mistis,2018,88,Horror,6.8,19
6889,tt9256578,Falling in Love Again,Falling in Love Again,2018,75,Romance,6.1,8
6890,tt9259348,We Will Remember Them,We Will Remember Them,2018,58,Documentary,7.5,8
6891,tt9260442,Bernini,Bernini,2018,87,Documentary,6.6,19
6892,tt9260454,Zohar - The Return,Zohar - The Return,2018,70,Documentary,8.2,14
6893,tt9260926,Apostolul Bologa,Apostolul Bologa,2018,110,Drama,5.4,16
6894,tt9261274,Mertvye lastochki,Mertvye lastochki,2018,93,Thriller,5.5,12
6895,tt9261284,Phantom Owl Forest,Eia jõulud Tondikakul,2018,90,Family,8.0,197
6896,tt9261416,Who Am I?,Who Am I?,2018,88,Drama,8.1,8
6897,tt9261624,Evanukku Engeyo Matcham Irukku,Evanukku Engeyo Matcham Irukku,2018,148,Comedy,3.5,66
6898,tt9264112,No Man's Land - Expedition Antarctica,No Man's Land - Expedition Antarctica,2018,72,Documentary,6.0,5
6899,tt9264234,Fatwa,Fatwa,2018,102,Drama,6.1,36
6900,tt9265022,Chez jolie coiffure,Chez jolie coiffure,2018,71,Documentary,7.7,7
6901,tt9265300,Aire,Aire,2018,72,Drama,7.2,25
6902,tt9265536,Running Man,Running Man,2018,69,"Action,Adventure,Animation",6.6,5
6903,tt9266078,Eureka Seven Hi-Evolution: Anemone,Eureka Seven Hi-Evolution 2,2018,95,"Action,Animation,Sci-Fi",7.3,14
6904,tt9266104,After Owarimonogatari,Zoku Owarimonogatari,2018,148,"Animation,Fantasy",7.6,160
6905,tt9266172,An den Rändern der Welt,An den Rändern der Welt,2018,92,Documentary,7.3,9
6906,tt9266208,Shi wai tao yuan,Shi wai tao yuan,2018,99,Documentary,7.4,5
6907,tt9266608,Lyckligare kan ingen vara,Lyckligare kan ingen vara,2018,113,"Comedy,Romance",5.8,349
6908,tt9266874,Breathless,Breathless,2018,70,Documentary,7.7,11
6909,tt9267624,The Pacifist,The Pacifist,2018,57,"Biography,Documentary",6.8,22
6910,tt9267912,Italia 70,Italia 70,2018,72,Documentary,9.0,7
6911,tt9270416,Fantastica,Fantastica,2018,115,"Comedy,Fantasy",4.8,117
6912,tt9272138,Out of Crimes,Yun wu long zhao de shan feng,2018,91,Crime,4.9,11
6913,tt9272368,The Miracle of the Little Prince,Het Wonder van Le Petit Prince,2018,89,Documentary,7.0,61
6914,tt9273800,Kanun,Kanun,2018,89,Drama,6.6,14
6915,tt9274824,A Snow White Christmas,A Snow White Christmas,2018,90,"Comedy,Drama,Family",5.2,252
6916,tt9275202,Breslin and Hamill: Deadline Artists,Breslin and Hamill: Deadline Artists,2018,108,Documentary,8.1,188
6917,tt9277030,Alis Ubbo,Alis Ubbo,2018,63,"Comedy,Documentary",4.2,5
6918,tt9278074,The Crescent Moon Clown,The Crescent Moon Clown,2018,87,"Comedy,Horror",3.1,132
6919,tt9278264,Buurman & Buurman: Winterpret,Buurman & Buurman: Winterpret,2018,60,Family,7.3,21
6920,tt9279172,Napping Kid,Napping Kid,2018,98,"Crime,Mystery",4.7,61
6921,tt9279362,11 Days,11 Days,2018,85,Drama,8.6,656
6922,tt9279582,Kung paano siya nawala,Kung paano siya nawala,2018,106,"Drama,Romance",7.2,12
6923,tt9279666,Through Night and Day,Through Night and Day,2018,100,"Comedy,Romance",8.2,18
6924,tt9280458,Asi mit Niwoh - Die Jürgen Zeltinger Geschichte,Asi mit Niwoh - Die Jürgen Zeltinger Geschichte,2018,90,Documentary,7.3,7
6925,tt9282360,Unfinished,Unfinished,2018,105,Drama,6.0,11
6926,tt9282472,Happy Together,Happy Together,2018,111,"Comedy,Drama",5.5,6
6927,tt9282616,A Cool Fish,Wu ming zhi bei,2018,109,Comedy,7.1,1056
6928,tt9283056,The Tag-Along: The Devil Fish,Ren mian yu: Hong yu xiao nuhai waizhuan,2018,114,Horror,4.9,312
6929,tt9284486,Virgin Genocide,Virgin Genocide,2018,51,Horror,3.2,5
6930,tt9290986,The Infinity Project,The Infinity Project,2018,86,"Action,Sci-Fi,Thriller",5.2,21
6931,tt9292510,A Stone Cold Christmas,A Stone Cold Christmas,2018,90,Romance,6.7,80
6932,tt9293690,Ma,Ma,2018,72,"Drama,Horror",6.0,23
6933,tt9293926,In the Time of Hangover,Be Vaghte Khomari,2018,93,"Comedy,Drama,Family",5.0,80
6934,tt9296214,Zwinglis Erbe,Zwinglis Erbe,2018,55,"Biography,Drama,History",8.2,16
6935,tt9296694,Pat a Mat: Zimní radovánky,Pat a Mat: Zimní radovánky,2018,60,"Animation,Family",5.8,12
6936,tt9297624,Kamen Rider Heisei Generations Forever,Kamen Raidâ Heisei Jenerêshonzu Foebâ,2018,100,Action,7.1,59
6937,tt9297754,A Bigger Game,Gorg Bazi,2018,90,"Drama,Mystery",4.8,162
6938,tt9298074,Kino Wien Film,Kino Wien Film,2018,97,Documentary,7.3,10
6939,tt9298548,Degas: Passion for Perfection,Degas: Passion for Perfection,2018,85,Documentary,7.1,30
6940,tt9301884,Hornet,Hornet,2018,86,"Action,Adventure,Sci-Fi",1.8,160
6941,tt9303040,Patio,Pasio,2018,79,"Drama,Romance",4.3,22
6942,tt9303696,Tudo Acaba em Festa,Tudo Acaba em Festa,2018,100,Comedy,5.1,29
6943,tt9303764,La ciudad oculta,La ciudad oculta,2018,80,Documentary,6.5,59
6944,tt9307666,Ave Maryam,Ave Maryam,2018,85,"Drama,Romance",7.6,186
6945,tt9308406,Now Something Is Slowly Changing,'Nu verandert er langzaam iets',2018,105,Documentary,6.5,91
6946,tt9309046,"Sincerely, Brenda","Sincerely, Brenda",2018,87,Drama,6.8,46
6947,tt9309146,Borneo Death Blow,Borneo Death Blow,2018,52,Documentary,8.9,10
6948,tt9310280,Mulshi Pattern,Mulshi Pattern,2018,155,"Crime,Drama",7.9,437
6949,tt9310340,Subito - Das Sofortbild,Subito - Das Sofortbild,2018,77,Documentary,6.2,8
6950,tt9310360,Fair Traders,Fair Traders,2018,89,Documentary,7.1,8
6951,tt9310460,Coconut the Little Dragon 2: Into the Jungle,Der kleine Drache Kokosnuss - Auf in den Dschungel!,2018,80,"Adventure,Animation,Comedy",5.5,52
6952,tt9311308,Arwah Tumbal Nyai: part Nyai,Arwah Tumbal Nyai: part Nyai,2018,99,Horror,5.6,15
6953,tt9314596,The Wanderings of Ivan,La balade d'Ivan,2018,75,Drama,7.4,5
6954,tt9316022,Struggle: The Life and Lost Art of Szukalski,Struggle: The Life and Lost Art of Szukalski,2018,115,Documentary,8.0,2250
6955,tt9316594,The Kamagasaki Cauldron War,Tsukiyo no kamagassen,2018,115,Drama,7.7,18
6956,tt9316658,Winter's Night,Gyeo-wul-ba-me,2018,98,\N,6.7,30
6957,tt9316708,De cendres et de braises,De cendres et de braises,2018,72,Documentary,6.9,8
6958,tt9318514,Reason,Vivek,2018,261,Documentary,9.0,61
6959,tt9318706,Elevator to Insanity,Elevator to Insanity,2018,72,"Horror,Mystery,Sci-Fi",2.2,13
6960,tt9319930,Thayige thakka maga,Thayige thakka maga,2018,147,Drama,5.0,8
6961,tt9320302,Diagnosis,Diagnosis,2018,78,"Documentary,Drama",7.4,19
6962,tt9321408,Being Impossible,Yo Imposible,2018,97,Drama,7.3,35
6963,tt9322350,Tu Tithe Asave,Tu Tithe Asave,2018,132,"Drama,Romance",5.8,12
6964,tt9324614,"2 Nations, 1 Obsession","2 Nations, 1 Obsession",2018,100,"Documentary,Sport",9.1,9
6965,tt9327264,Recipe for Love,Recipe for Love,2018,97,Drama,5.4,10
6966,tt9327378,The Woods of Purgatory,The Woods of Purgatory,2018,100,"Horror,Mystery,Thriller",5.2,16
6967,tt9327584,À tous ceux qui ne me lisent pas,À tous ceux qui ne me lisent pas,2018,107,Drama,7.1,47
6968,tt9327784,Cantares de una revolución,Cantares de una revolución,2018,80,"Documentary,Musical",7.2,10
6969,tt9328132,Chivas la película,Chivas la película,2018,111,"Documentary,Sport",6.7,56
6970,tt9331322,Achille Tarallo,Achille Tarallo,2018,103,Comedy,5.3,27
6971,tt9333204,Dark Corner,Dark Corner,2018,95,"Documentary,Sport",6.6,5
6972,tt9334162,Shrek Retold,Shrek Retold,2018,90,"Adventure,Animation,Comedy",7.5,821
6973,tt9336024,O Colar de Coralina,O Colar de Coralina,2018,77,Drama,5.2,5
6974,tt9336096,Hungary 2018,Hungary 2018,2018,85,Documentary,6.8,32
6975,tt9336300,Starwars: Goretech,Starwars: Goretech,2018,90,"Action,Comedy,Sci-Fi",4.8,16
6976,tt9336816,¡Asu Mare! 3,¡Asu Mare! 3,2018,100,Comedy,5.4,78
6977,tt9337032,Maaya,Maaya,2018,52,Thriller,6.8,21
6978,tt9337248,"Mary, Marry Me","Mary, Marry Me",2018,105,"Comedy,Drama,Family",6.7,44
6979,tt9339958,Sirdys,Sirdys,2018,110,"Drama,Romance",7.8,461
6980,tt9340622,Piter by Kasta,Piter by Kasta,2018,59,"Comedy,Drama",6.8,6
6981,tt9341628,End of the World,End of the World,2018,88,"Action,Adventure,Drama",2.4,291
6982,tt9342846,Beyond The Spectrum - Being Taken,Beyond The Spectrum - Being Taken,2018,74,Documentary,6.5,94
6983,tt9343086,Memories of a Dead End,Memories of a Dead End,2018,90,"Drama,Romance",7.0,23
6984,tt9343816,Midnights With Menka,Midnights With Menka,2018,135,"Comedy,Drama",8.1,55
